system:index,COMID,Cloud_Cover,azimuth,blue,cScore,date,dswe,dswe_sd,green,hillshade,hillshadow,hillshadow_sd,nir,path,pixelCount,qa,red,row,sat,swir1,swir1_sd,swir2,zenith,.geo
1_1_LT05_038037_19970731,10001770,1,111.442757,271,0,1997-07-31T17:41:12Z,1,0,363,131,1,0,242,38,24,68,292,37,5,171,61.657431740941746,155,31.022045,NA
1_1_LT05_038037_19970816,10001770,4,118.94619,317,0,1997-08-16T17:41:43Z,1,0,454,140,1,0,340,38,25,68,373,37,5,258,52.07539150116873,198,33.33572,NA
1_1_LT05_038037_19970917,10001770,0,135.297623,260,0,1997-09-17T17:42:39Z,1,0,294,164,1,0,247,38,25,68,271,37,5,169,56.734384635774454,96,40.081825,NA
1_1_LT05_038037_19971003,10001770,1,142.220398,320,0,1997-10-03T17:43:07Z,1,0,365,179,1,0,307,38,23,68,310,37,5,208,41.98289326656914,144,44.455326,NA
1_1_LT05_038037_19971019,10001770,0,147.541916,378,0,1997-10-19T17:43:33Z,1,0,477,193,1,0,308,38,27,68,370,37,5,229,65.23022433927798,155,49.173302,NA
1_1_LT05_038037_19971120,10001770,4,152.719376,450,0,1997-11-20T17:44:20Z,1,0,611,216,1,0,260,38,29,68,407,37,5,242,97.23614561606568,192,57.867851,NA
1_1_LT05_038037_19980107,10001770,0,149.246262,478,0,1998-01-07T17:45:30Z,1,0,614,225,1,0,215,38,33,68,326,37,5,155,115.48503534410749,99,62.120525,NA
1_1_LT05_038037_19980123,10001770,2,146.411743,NA,0.9845252051582649,1998-01-23T17:45:50Z,NA,NA,NA,NA,NA,NA,NA,38,0,NA,NA,37,5,NA,NA,NA,60.096169,NA
1_1_LT05_038037_19980413,10001770,0,127.340591,337,0,1998-04-13T17:47:08Z,1,0,444,146,1,0,356,38,27,68,361,37,5,246,66.91326818750977,155,34.826191,NA
1_1_LT05_038037_19980429,10001770,0,121.343071,303,0,1998-04-29T17:47:20Z,1,0,459,129,1,0,430,38,22,68,341,37,5,303,59.42193990563393,216,30.413857,NA
1_1_LT05_038037_19980515,10001770,0,114.735367,320,0,1998-05-15T17:47:37Z,1,0,442,117,1,0,268,38,27,68,306,37,5,210,82.92805151693283,180,27.40472,NA
1_1_LT05_038037_19980531,10001770,14,108.823227,NA,1,1998-05-31T17:47:53Z,NA,NA,NA,NA,NA,NA,NA,38,0,NA,NA,37,5,NA,NA,NA,25.944061,NA
1_1_LT05_038037_19980616,10001770,0,105.296661,295,0,1998-06-16T17:48:05Z,1,0,443,111,1,0,317,38,27,68,305,37,5,203,66.14731864603702,178,25.811104,NA
1_1_LT05_038037_19980702,10001770,0,105.199821,255,0,1998-07-02T17:48:17Z,1,0,339,114,1,0,253,38,24,68,284,37,5,206,63.79344924572324,146,26.623016,NA
1_1_LT05_038037_19980718,10001770,4,108.53624,287,0,1998-07-18T17:48:28Z,1,0,388,120,1,0,352,38,28,68,319,37,5,255,70.43954565325316,184,28.051365,NA
1_1_LT05_038037_19980803,10001770,1,114.623665,274,0,1998-08-03T17:48:32Z,1,0,369,128,1,0,274,38,28,68,306,37,5,143,74.5282014147829,119,30.023342,NA
1_1_LT05_038037_19980904,10001770,40,130.733597,458,0,1998-09-04T17:48:52Z,1,0,616,150,1,0,559,38,27,68,456,37,5,199,69.483712354615,125,35.914322,NA
1_1_LT05_038037_19980920,10001770,0,138.508209,228,0,1998-09-20T17:48:59Z,1,0,344,164,1,0,244,38,27,68,276,37,5,193,51.423308459775775,170,39.956081,NA
1_1_LT05_038037_19981006,10001770,0,145.008087,271,0,1998-10-06T17:49:01Z,1,0,396,179,1,0,221,38,27,68,273,37,5,147,80.82284306797936,99,44.571072,NA
1_1_LT05_038037_19981022,10001770,10,149.808441,321,0,1998-10-22T17:49:01Z,1,0,462,194,1,0,257,38,29,68,354,37,5,168,71.87204576982012,113,49.427452,NA
1_1_LT05_038037_19981107,10001770,3,152.787476,404,0,1998-11-07T17:49:09Z,1,0,588,207,1,0,279,38,32,68,399,37,5,218,109.61676405065741,173,54.084839,NA
1_1_LT05_038037_19981123,10001770,0,154.004181,393,0,1998-11-23T17:49:13Z,1,0,537,216,1,0,230,38,31,68,350,37,5,208,117.57479962459551,140,58.053673,NA
1_1_LT05_038037_19981209,10001770,0,153.658157,518,0,1998-12-09T17:49:08Z,1,0,682,223,1,0,358,38,33,68,437,37,5,262,107.99637785988004,207,60.833031,NA
1_1_LT05_038037_19981225,10001770,0,152.066269,347,0,1998-12-25T17:49:15Z,1,0,445,225,1,0,207,38,35,68,310,37,5,152,130.48853261055984,98,62.064369,NA
1_1_LT05_038037_19990110,10001770,37,149.608261,499,0.8168034388432981,1999-01-10T17:49:12Z,1,0,627,224,1,0,445,38,6,68,511,37,5,398,74.31109532828107,334,61.52388,NA
1_1_LT05_038037_19990126,10001770,0,146.64122,409,0,1999-01-26T17:49:14Z,1,0,560,219,1,0,175,38,33,68,360,37,5,214,142.67516902653142,143,59.218231,NA
1_1_LT05_038037_19990227,10001770,13,140.025192,NA,1,1999-02-27T17:49:24Z,NA,NA,NA,NA,NA,NA,NA,38,0,NA,NA,37,5,NA,NA,NA,50.359768,NA
1_1_LT05_038037_19990331,10001770,0,132.047516,682,0.11887456037514654,1999-03-31T17:48:53Z,1,0,934,160,1,0,528,38,27,68,680,37,5,338,135.9624131066295,275,38.97039,NA
1_1_LT05_038037_19990416,10001770,39,126.847275,NA,0.935052754982415,1999-04-16T17:48:55Z,NA,NA,NA,NA,NA,NA,NA,38,0,NA,NA,37,5,NA,NA,NA,33.758884,NA
1_1_LT05_038037_19990502,10001770,2,120.586967,491,0,1999-05-02T17:48:52Z,1,0,669,126,1,0,445,38,30,68,485,37,5,354,81.84633297968955,250,29.611279,NA
1_1_LT05_038037_19990518,10001770,12,113.833412,352,0,1999-05-18T17:48:35Z,1,0,480,115,1,0,350,38,27,68,336,37,5,248,63.61710306567826,209,26.925735,NA
1_1_LT05_038037_19990603,10001770,0,108.075089,346,0,1999-06-03T17:48:15Z,1,0,556,111,1,0,281,38,28,68,366,37,5,203,72.96346408879404,210,25.779739,NA
1_1_LT05_038037_19990619,10001770,0,105.005501,306,0,1999-06-19T17:48:07Z,1,0,428,111,1,0,230,38,26,68,296,37,5,211,77.15136317808444,214,25.914932,NA
1_1_LT05_038037_19990705,10001770,0,105.446732,310,0,1999-07-05T17:47:58Z,1,0,429,115,1,0,234,38,27,68,297,37,5,215,66.15246139145654,186,26.917507,NA
1_1_LT05_038037_19990721,10001770,1,109.227043,277,0,1999-07-21T17:47:55Z,1,0,433,122,1,0,233,38,27,68,299,37,5,215,72.33850088688881,187,28.515896,NA
1_1_LT05_038037_19990806,10001770,0,115.582397,257,0,1999-08-06T17:47:52Z,1,0,394,130,1,0,216,38,25,68,267,37,5,173,86.32194622458415,120,30.644325,NA
1_1_LT05_038037_19990822,10001770,0,123.388268,347,0,1999-08-22T17:47:39Z,1,0,476,140,1,0,287,38,25,68,322,37,5,253,68.33170859857086,159,33.392578,NA
1_1_LT05_038037_19990907,10001770,0,131.536057,254,0,1999-09-07T17:47:07Z,1,0,385,153,1,0,223,38,26,68,279,37,5,209,53.32407618132462,201,36.852257,NA
1_1_LT05_038037_19991009,10001770,0,145.184143,320,0,1999-10-09T17:46:49Z,1,0,415,183,1,0,233,38,29,68,288,37,5,182,78.20294340188349,144,45.716263,NA
1_1_LT05_038037_19991025,10001770,7,149.62793,328,0,1999-10-25T17:46:37Z,1,0,401,197,1,0,228,38,29,68,264,37,5,175,78.05713021047093,162,50.586384,NA
1_1_LT05_038037_19991110,10001770,0,152.235703,278,0,1999-11-10T17:46:04Z,1,0,448,209,1,0,186,38,26,68,240,37,5,186,66.78643211605856,126,55.160442,NA
1_1_LT05_038037_19991126,10001770,0,153.121552,365,0,1999-11-26T17:45:29Z,1,0,500,218,1,0,184,38,32,68,316,37,5,177,139.16682533361714,144,58.963261,NA
1_1_LT05_038037_19991212,10001770,0,152.497223,436,0,1999-12-12T17:45:19Z,1,0,571,224,1,0,201,38,31,68,357,37,5,190,162.34168306492882,155,61.554611,NA
1_1_LT05_038037_20000113,10001770,3,148.025757,490,0.517936694021102,2000-01-13T17:45:08Z,1,0,637,225,1,0,316,38,16,68,403,37,5,272,146.03788035985733,215,61.793724,NA
1_1_LT05_038037_20000129,10001770,0,144.881546,501,0,2000-01-29T17:44:35Z,1,0,689,219,1,0,231,38,33,68,460,37,5,213,215.64953883473225,143,59.276375,NA
1_1_LT05_038037_20000214,10001770,16,141.470901,NA,1,2000-02-14T17:44:07Z,NA,NA,NA,NA,NA,NA,NA,38,0,NA,NA,37,5,NA,NA,NA,55.28093,NA
1_1_LT05_038037_20000301,10001770,5,137.98584,499,0,2000-03-01T17:43:30Z,1,0,651,196,1,0,259,38,32,68,374,37,5,231,172.23737934533838,157,50.118008,NA
1_1_LT05_038037_20000402,10001770,0,129.934921,509,0,2000-04-02T17:44:37Z,1,0,742,159,1,0,260,38,31,68,421,37,5,234,152.1228486526795,201,38.674706,NA
1_1_LT05_038037_20000418,10001770,1,124.648659,418,0,2000-04-18T17:44:58Z,1,0,588,141,1,0,243,38,31,68,384,37,5,219,139.23018618481134,154,33.564873,NA
1_1_LT05_038037_20000504,10001770,0,118.44371,380,0,2000-05-04T17:45:43Z,1,0,514,126,1,0,334,38,29,68,363,37,5,303,91.78118526737612,247,29.60371,NA
1_1_LT05_038037_20000520,10001770,1,111.969841,341,0,2000-05-20T17:45:59Z,1,0,480,116,1,0,306,38,27,68,337,37,5,260,97.93283160499769,181,27.116035,NA
1_1_LT05_038037_20000605,10001770,0,106.807556,355,0,2000-06-05T17:46:20Z,1,0,497,112,1,0,293,38,28,68,353,37,5,252,68.43662344513666,210,26.131298,NA
1_1_LT05_038037_20000621,10001770,4,104.485138,381,0,2000-06-21T17:46:41Z,1,0,518,113,1,0,389,38,25,68,400,37,5,338,35.455888086465976,255,26.336918,NA
1_1_LT05_038037_20000707,10001770,7,105.637146,376,0,2000-07-07T17:47:02Z,1,0,527,117,1,0,429,38,25,68,406,37,5,341,71.46093758131084,256,27.350559,NA
1_1_LT05_038037_20000723,10001770,14,110.030952,340,0,2000-07-23T17:47:17Z,1,0,445,123,1,0,350,38,26,68,336,37,5,245,71.9445977675113,225,28.925068,NA
1_1_LT05_038037_20000808,10001770,15,116.850914,420,0,2000-08-08T17:47:37Z,1,0,537,132,1,0,433,38,27,68,439,37,5,274,78.70636161089321,229,31.050209,NA
1_1_LT05_038037_20000909,10001770,1,133.277115,302,0,2000-09-09T17:48:22Z,1,0,463,155,1,0,245,38,23,68,309,37,5,191,85.74620748638787,168,37.354233,NA
1_1_LT05_038037_20000925,10001770,0,140.736633,295,0,2000-09-25T17:48:32Z,1,0,450,169,1,0,256,38,27,68,325,37,5,172,115.16665326686957,137,41.58086,NA
1_1_LT05_038037_20001011,10001770,4,146.738449,299,0,2000-10-11T17:48:41Z,1,0,435,184,1,0,245,38,28,68,340,37,5,188,94.1603265278787,147,46.293732,NA
1_1_LT05_038037_20001128,10001770,0,154.06015,382,0.8813599062133647,2000-11-28T17:49:24Z,1,0,519,218,1,0,248,38,3,68,329,37,5,218,63.686733312362634,202,59.167416,NA
1_1_LT05_038037_20001214,10001770,0,153.290359,413,0,2000-12-14T17:49:37Z,1,0,567,224,1,0,252,38,27,68,400,37,5,231,147.73979833130252,214,61.432384,NA
1_1_LT05_038037_20001230,10001770,13,151.393814,386,0.1932786244626807,2000-12-30T17:49:53Z,1,0,637,225,1,0,314,38,18,68,400,37,5,358,77.42523275177587,277,62.053818,NA
1_1_LT05_038037_20010115,10001770,36,148.767502,NA,1,2001-01-15T17:50:02Z,NA,NA,NA,NA,NA,NA,NA,38,0,NA,NA,37,5,NA,NA,NA,60.86845,NA
1_1_LT05_038037_20010320,10001770,33,135.311279,NA,1,2001-03-20T17:50:20Z,NA,NA,NA,NA,NA,NA,NA,38,0,NA,NA,37,5,NA,NA,NA,42.517635,NA
1_1_LT05_038037_20010507,10001770,0,118.816856,428,0,2001-05-07T17:50:23Z,1,0,596,120,1,0,344,38,27,68,403,37,5,306,125.41707647964985,213,28.178215,NA
1_1_LT05_038037_20010523,10001770,0,112.233185,272,0,2001-05-23T17:50:24Z,1,0,479,112,1,0,245,38,28,68,306,37,5,202,84.03352100835252,210,25.986053,NA
1_1_LT05_038037_20010608,10001770,0,107.240738,391,0,2001-06-08T17:50:33Z,1,0,563,109,1,0,396,38,27,68,440,37,5,298,60.84151531875731,275,25.279709,NA
1_1_LT05_038037_20010624,10001770,33,105.34697,328,0,2001-06-24T17:50:32Z,1,0,458,111,1,0,272,38,24,68,300,37,5,213,93.80334593357176,183,25.719032,NA
1_1_LT05_038037_20010710,10001770,4,107.046089,347,0,2001-07-10T17:50:35Z,1,0,455,115,1,0,368,38,27,68,346,37,5,235,59.995884632527165,218,26.918159,NA
1_1_LT05_038037_20010726,10001770,0,111.910316,287,0,2001-07-26T17:50:30Z,1,0,442,122,1,0,306,38,25,68,334,37,5,215,86.95400163304734,151,28.677235,NA
1_1_LT05_038037_20010811,10001770,0,118.995224,387,0,2001-08-11T17:50:30Z,1,0,513,131,1,0,458,38,23,68,387,37,5,269,71.29225772369786,227,30.998993,NA
1_1_LT05_038037_20010827,10001770,0,127.162186,353,0,2001-08-27T17:50:23Z,1,0,476,143,1,0,364,38,26,68,356,37,5,227,58.16850903871425,195,34.007195,NA
1_1_LT05_038037_20010912,10001770,3,135.258591,298,0,2001-09-12T17:50:19Z,1,0,431,156,1,0,311,38,24,68,314,37,5,187,87.30588587451211,131,37.756626,NA
1_1_LT05_038037_20010928,10001770,6,142.371613,326,0,2001-09-28T17:50:10Z,1,0,381,171,1,0,239,38,21,68,301,37,5,197,54.13906675177207,177,42.174175,NA
1_1_LT05_038037_20011014,10001770,4,147.960556,329,0,2001-10-14T17:50:09Z,1,0,455,187,1,0,298,38,26,68,355,37,5,251,72.76545973315581,191,47.004482,NA
1_1_LT05_038037_20011115,10001770,0,153.725998,373,0.06627588901914809,2001-11-15T17:49:43Z,1,0,535,212,1,0,258,38,25,68,352,37,5,198,84.93040915949955,132,56.226772,NA
1_1_LT05_038037_20011201,10001770,0,154.052612,327,0,2001-12-01T17:49:42Z,1,0,551,220,1,0,225,38,26,68,348,37,5,136,115.86566390007835,144,59.661736,NA
1_1_LT05_038037_20020102,10001770,35,150.8452,NA,1,2002-01-02T17:49:18Z,NA,NA,NA,NA,NA,NA,NA,38,0,NA,NA,37,5,NA,NA,NA,62.03746,NA
1_1_LT05_038037_20020118,10001770,10,148.03894,512,0.015240328253223913,2002-01-18T17:49:12Z,1,0,750,222,1,0,313,38,28,68,501,37,5,264,147.44104235045194,207,60.597485,NA
1_1_LT05_038037_20020219,10001770,1,141.495132,398,0,2002-02-19T17:48:35Z,1,0,594,204,1,0,290,38,29,68,413,37,5,248,188.78728695181104,216,52.987335,NA
1_1_LT05_038037_20020510,10001770,0,116.573204,357,0,2002-05-10T17:47:13Z,1,0,550,121,1,0,334,38,26,68,392,37,5,279,79.6416623300784,246,28.33445,NA
1_1_LT05_038037_20020611,10001770,0,105.605583,265,0,2002-06-11T17:46:31Z,1,0,384,112,1,0,258,38,25,68,262,37,5,207,76.31111059341225,211,26.128143,NA
1_1_LT05_038037_20020627,10001770,2,104.287178,479,0,2002-06-27T17:46:07Z,1,0,606,115,1,0,433,38,26,68,438,37,5,231,108.76309007799294,180,26.797993,NA
1_1_LT05_038037_20020713,10001770,4,106.428558,398,0,2002-07-13T17:45:44Z,1,0,493,120,1,0,518,38,15,68,467,37,5,386,36.6456909699718,292,28.165558,NA
1_1_LT05_038037_20020729,10001770,0,111.550064,321,0,2002-07-29T17:45:23Z,1,0,417,128,1,0,277,38,26,68,312,37,5,243,63.1726759148963,223,30.05331,NA
1_1_LT05_038037_20020814,10001770,0,118.673561,410,0,2002-08-14T17:44:54Z,1,0,525,137,1,0,460,38,23,68,410,37,5,321,63.27250752056154,264,32.494656,NA
1_1_LT05_038037_20020830,10001770,0,126.689194,296,0,2002-08-30T17:44:24Z,1,0,372,148,1,0,258,38,24,68,271,37,5,206,67.57912029613881,125,35.591003,NA
1_1_LT05_038037_20020915,10001770,0,134.540741,222,0,2002-09-15T17:44:07Z,1,0,282,162,1,0,196,38,25,68,193,37,5,163,47.67546958342414,131,39.409912,NA
1_1_LT05_038037_20021001,10001770,12,141.375214,359,0,2002-10-01T17:43:37Z,1,0,425,177,1,0,343,38,24,68,334,37,5,232,54.17634528914705,180,43.849182,NA
1_1_LT05_038037_20021017,10001770,21,146.65686,358,0,2002-10-17T17:43:02Z,1,0,437,191,1,0,372,38,25,68,370,37,5,283,64.88434017542289,240,48.640068,NA
1_1_LT05_038037_20021102,10001770,0,150.182297,274,0,2002-11-02T17:42:39Z,1,0,426,205,1,0,282,38,23,68,228,37,5,215,60.17648901246795,170,53.402805,NA
1_1_LT05_038037_20021118,10001770,0,151.89859,278,0,2002-11-18T17:42:00Z,1,0,327,215,1,0,214,38,23,68,213,37,5,165,57.03240878810848,135,57.639805,NA
1_1_LT05_038037_20021204,10001770,0,151.989487,258,0,2002-12-04T17:41:41Z,1,0,379,223,1,0,173,38,25,68,258,37,5,141,98.25680638001624,150,60.901237,NA
1_1_LT05_038037_20021220,10001770,31,150.910049,NA,1,2002-12-20T17:41:55Z,NA,NA,NA,NA,NA,NA,NA,38,0,NA,NA,37,5,NA,NA,NA,62.623238,NA
